data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,case_company,order_id,order_date,shipment_date,expected_delivery_timestamp,delivery_date,delivery_status,delayed_flag,delay_minutes,product_category,seller_id,customer_city,customer_state,order_value_inr,freight_value_inr,transport_mode,carrier,route_id,hub_id,vehicle_type,vehicle_capacity_kg,shipment_weight_kg,load_utilization_pct,number_of_stops,planned_transit_time_hours,actual_transit_time_hours,time_deviation_minutes,time_deviation_pct,distance_deviation_pct,route_efficiency_pct,weekend_flag,holiday_flag,peak_season_flag,traffic_level,weather_condition,hub_workload_pct,dispatch_delay_minutes,processing_time_minutes,fuel_efficiency_km_per_l,fuel_consumption_l,fuel_cost_inr,toll_cost_inr,transportation_cost_inr,estimated_delay_cost_inr,estimated_co2_kg,co2_per_km_kg,co2_per_order_kg,data_provenance
test,2018-09-29 00:41:37.726771,thanos::sroute:db0f8027-8ade-4411-9aff-b26adaae3993,Carting,trip-153818169772651050,IND785690AAB,Sonari_Central_DPP_1 (Assam),IND785682AAA,Sivasagar_Babupaty_D (Assam),2018-09-29 04:09:50.737900,2018-09-29 07:26:31.904261,196.0,False,38,2018-09-29 04:39:55,38.836218624880864,141.0,34.0,46.2565,4.147058823529412,6.0,1.0,2.2074000000000003,6.0,Delhivery,DLV-WAI-00001,2018-09-29,2018-09-29,2018-09-29 05:43:50,2018-09-29,Delayed,1,47.0,Apparel,SELLER-044,Sivasagar_Babupaty_D,Assam,1381.13,167.9,Road,Delhivery,IND785690AAB_IND785682AAA,IND785690AAB,LCV,2500,1686.2,62.69,3,1.567,2.35,107.0,314.71,-16.04,24.11,1,0,0,Medium,Clear,82.24,18.83,58.32,7.26,5.414,513.68,41.25,929.16,411.68,14.51,0.36904,14.51,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-24 12:06:10.278436,thanos::sroute:7af51efd-ae4d-49bc-9b68-345abe68ace5,FTL,trip-153779077027815713,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-24 12:06:10.278436,2018-09-26 17:26:29.639156,3200.0,True,1364,2018-09-25 03:13:25,1364.1496620576197,2279.0,1300.0,1791.9991,1.753076923076923,42.0,19.0,28.077,2.210526315789474,Delhivery,DLV-WAI-04316,2018-09-24,2018-09-24,2018-09-25 10:46:10,2018-09-26,Delayed,1,919.0,Grocery,SELLER-104,Gurgaon_Bilaspur_HB,Haryana,1383.08,6568.05,Road,Delhivery,IND562132AAA_IND000000ACB,IND562132AAA,Truck,12000,4558.0,37.5,44,22.667,37.983,979.0,75.31,-23.88,57.04,0,0,0,High,Clear,73.52,151.18,928.12,4.5,338.489,31887.36,2512.99,41545.21,2107.02,907.15,0.59556,907.15,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-25 17:40:03.269647,thanos::sroute:125af0fb-2b03-48c4-8a60-2945b4aba1c5,Carting,trip-153789720326938811,IND431001AAB,Aurangabad_Pratpngr_D (Maharashtra),IND431136AAC,Aurangabad_Central_H_1 (Maharashtra),2018-09-26 03:00:54.878430,2018-09-26 05:32:32.880660,151.0,False,11,2018-09-26 03:03:43.421768,11.629404804243661,42.0,12.0,14.8211,3.5,16.0,3.0,2.3937,5.333333333333333,Delhivery,DLV-WAI-04317,2018-09-25,2018-09-26,2018-09-26 04:12:54,2018-09-26,On Time,0,0.0,Books,SELLER-021,Aurangabad_Central_H_1,Maharashtra,1467.56,117.92,Road,Delhivery,IND431001AAB_IND431136AAC,IND431001AAB,LCV,2500,876.1,35,2,1.2,0.7,30.0,250.0,-21.53,28.57,0,0,0,Medium,Clear,63.68,0.0,114.58,7.5,1.68,158.92,12.93,529.43,249.34,4.502,0.35733,4.502,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 06:19:36.763465,thanos::sroute:b43ac2fc-3ec6-4a37-adf2-00b256198009,Carting,trip-153802917676320593,IND134109AAA,Chandigarh_Panchkula (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-27 09:07:43.001562,2018-09-27 17:53:35.254640,525.0,True,9,2018-09-27 16:42:20,10.496244827908725,11.0,13.0,10.7713,0.8461538461538461,11.0,13.0,10.7713,0.8461538461538461,Delhivery,DLV-WAI-04318,2018-09-27,2018-09-27,2018-09-27 10:20:43,2018-09-27,On Time,0,0.0,Grocery,SELLER-008,Chandigarh_Mehmdpur_H,Punjab,3443.23,106.05,Road,Delhivery,IND134109AAA_IND160002AAC,IND134109AAA,LCV,2500,1425.7,59.41,2,1.217,0.183,-2.0,-15.38,-2.55,118.18,0,0,0,Medium,Cloudy,80.31,17.2,519.45,7.32,1.433,133.12,14.19,413.07,0,3.841,0.36595,3.841,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-12 04:23:27.208028,thanos::sroute:3b11f1db-df4a-4094-a18e-39267271dbdb,FTL,trip-153672620720777341,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),2018-09-12 04:23:27.208028,2018-09-12 16:52:03.489824,748.0,True,44,2018-09-12 14:56:32,44.49956855542482,105.0,38.0,50.078199999999995,2.763157894736842,62.0,32.0,36.1725,1.9375,Delhivery,DLV-WAI-04319,2018-09-12,2018-09-12,2018-09-12 06:01:27,2018-09-12,Delayed,1,7.0,Books,SELLER-008,Jabalpur_Adhartal_IP,Madhya Pradesh,1780.5,225.69,Road,Delhivery,IND462022AAA_IND842003AAB,IND462022AAA,Truck,12000,7821.4,62.45,2,1.633,1.75,67.0,176.32,-11.14,36.19,0,0,0,Medium,Rain,72.54,21.22,645.05,4.36,10.207,971.24,39.44,1425.82,326.68,27.354,0.6147,27.354,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-18 18:25:38.161833,thanos::sroute:10f4477e-356d-4f01-bb23-3a1fc24b7811,FTL,trip-153729513816160049,IND625008AAA,Madurai_Kappalur_H (Tamil Nadu),IND626123AAA,Sivakasi_Msstreet_DC (Tamil Nadu),2018-09-18 18:25:38.161833,2018-09-19 00:31:36.394672,365.0,True,22,2018-09-18 23:35:20,22.145780855818046,39.0,26.0,24.9444,1.5,39.0,26.0,24.9444,1.5,Delhivery,DLV-WAI-04320,2018-09-18,2018-09-18,2018-09-18 19:51:38,2018-09-18,On Time,0,0.0,Electronics,SELLER-013,Sivakasi_Msstreet_DC,Tamil Nadu,1784.13,167.33,Road,Delhivery,IND625008AAA_IND626123AAA,IND625008AAA,Heavy Truck,20000,7370.7,35,1,1.433,0.65,13.0,50.0,-11.22,66.67,0,0,0,Medium,Clear,73.67,10.7,329.48,3.5,6.327,572.39,17.98,1003.98,225.99,16.957,0.76571,16.957,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 20:58:45.699967,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153739072569972913,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND751002AAB,Bhubaneshwar_Hub (Orissa),2018-09-19 20:58:45.699967,2018-09-20 15:37:25.701512,1118.0,True,110,2018-09-20 12:45:28,112.38930967100515,157.0,92.0,129.396,1.7065217391304348,27.0,17.0,24.1248,1.588235294117647,Delhivery,DLV-WAI-04321,2018-09-19,2018-09-19,2018-09-19 23:30:45,2018-09-19,Delayed,1,5.0,Home & Kitchen,SELLER-096,Bhubaneshwar_Hub,Orissa,1878.85,503.56,Road,Delhivery,IND712311AAA_IND751002AAB,IND712311AAA,Heavy Truck,20000,4601.2,35.29,4,2.533,2.617,65.0,70.65,-13.14,58.6,0,0,0,Medium,Cloudy,56.52,22.53,963.18,3.5,32.111,3055.06,201.9,3916.28,300.71,86.058,0.76571,86.058,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 01:14:35.230394,thanos::sroute:1f3b54e4-3374-43fd-8ed1-198bb9a5824e,Carting,trip-153697407824170255,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND421401AAC,Murbad_SnkunDPP_D (Maharashtra),2018-09-15 01:14:35.230394,2018-09-15 03:15:28.517345,120.0,True,36,2018-09-15 01:41:55,36.3057752507464,75.0,29.0,42.2616,2.586206896551724,20.0,8.0,11.472299999999999,2.5,Delhivery,DLV-WAI-04322,2018-09-15,2018-09-15,2018-09-15 02:43:35,2018-09-15,On Time,0,0.0,Home & Kitchen,SELLER-126,Murbad_SnkunDPP_D,Maharashtra,2976.87,220.78,Road,Delhivery,IND421302AAG_IND421401AAC,IND421302AAG,Mini Truck,5000,3463.9,64.24,3,1.483,1.25,46.0,158.62,-14.09,38.67,1,0,0,Medium,Clear,62.62,10.17,46.67,5.79,6.274,591.51,63.69,1053.22,312.95,16.815,0.46316,16.815,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 16:14:20.136458,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,trip-153702806013620787,IND834002AAB,Ranchi_Hub (Jharkhand),IND827013AAA,Bokaro_KSClny_DC (Jharkhand),2018-09-15 16:14:20.136458,2018-09-16 01:46:57.503826,572.0,True,36,2018-09-15 21:23:18,36.0491640947886,194.0,31,44.9396,6.258064516129032,38.0,8.0,12.581299999999999,4.75,Delhivery,DLV-WAI-04323,2018-09-15,2018-09-15,2018-09-15 17:45:20,2018-09-15,Delayed,1,103.0,Electronics,SELLER-115,Bokaro_KSClny_DC,Jharkhand,6028.93,199.74,Road,Delhivery,IND834002AAB_IND827013AAA,IND834002AAB,Mini Truck,5000,2800.5,57.34,3,1.517,3.233,163.0,525.81,-19.78,15.98,1,0,0,Medium,Cloudy,86.17,39.49,384.13,5.89,6.485,618.01,31.1,1130.98,682.25,17.381,0.45502,17.381,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-23 21:50:06.106065,thanos::sroute:df8d7098-cfd9-48f3-9bf3-a3144a434a55,FTL,trip-153773940610580712,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-23 21:50:06.106065,2018-09-24 21:32:49.815664,1422.0,True,374,2018-09-24 13:20:32,374.2418449583394,485.0,308.0,415.3224,1.5746753246753247,33.0,16.0,23.8141,2.0625,Delhivery,DLV-WAI-04324,2018-09-23,2018-09-23,2018-09-24 03:58:06,2018-09-24,Delayed,1,117.0,Apparel,SELLER-128,Bangalore_Nelmngla_H,Karnataka,4372.39,1410.71,Road,Delhivery,IND411033AAA_IND562132AAA,IND411033AAA,Truck,12000,3804.0,36.91,10,6.133,8.083,177.0,57.47,-9.89,63.51,1,0,0,High,Clear,81.35,49.34,942.36,4.5,83.165,7981.68,548.46,10154.54,496.72,222.882,0.59556,222.882,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-27 04:35:42.437885,thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,FTL,trip-153802294243762443,IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-29 02:56:08.000814,2018-09-29 15:21:08.537624,745.0,True,132,2018-09-29 12:23:51,132.76964362001326,173.0,108.0,151.526,1.6018518518518519,30.0,18.0,24.1011,1.6666666666666667,Delhivery,DLV-WAI-04325,2018-09-27,2018-09-29,2018-09-29 05:44:08,2018-09-29,Delayed,1,5.0,Electronics,SELLER-009,Hyderabad_Shamshbd_H,Telangana,2001.43,678.23,Road,Delhivery,IND521225AAB_IND501359AAE,IND521225AAB,Heavy Truck,20000,13079.5,61.57,3,2.8,2.883,65.0,60.19,-12.38,62.43,1,0,0,Medium,Rain,75.61,16.73,579.57,3.4,39.065,3490.6,227.42,4629.29,346.56,104.693,0.78853,104.693,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-12 22:20:29.494425,thanos::sroute:13a5c5c6-8dbf-4a91-b8fe-3c72c91fb051,FTL,trip-153679082949410187,IND263153AAB,Rudrapur_UdhamNgr_H (Uttarakhand),IND244715AAA,Ramnagar_BhwniGnj_D (Uttarakhand),2018-09-12 22:20:29.494425,2018-09-13 01:44:48.361710,204.0,True,44,2018-09-12 23:21:20,44.036554976469354,120.0,77.0,64.8583,1.5584415584415585,80.0,41.0,42.506800000000005,1.951219512195122,Delhivery,DLV-WAI-04326,2018-09-12,2018-09-12,2018-09-13 00:37:29,2018-09-13,On Time,0,0.0,Beauty & Personal Care,SELLER-128,Ramnagar_BhwniGnj_D,Uttarakhand,4639.11,247.14,Road,Delhivery,IND263153AAB_IND244715AAA,IND263153AAB,Truck,12000,9299.7,77.0,2,2.283,2.0,43.0,55.84,-32.1,64.17,0,0,0,Medium,Clear,76.62,21.58,86.61,4.2,13.138,1246.29,55.28,1768.84,304.16,35.209,0.63866,35.209,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-22 22:41:23.003019,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153765608300279258,IND712310AAE,Kolkata_North_I_4 (West Bengal),IND711303AAA,Bagnan_Harop_D (West Bengal),2018-09-22 22:41:23.003019,2018-09-23 00:55:49.513226,134.0,True,27,2018-09-22 23:52:08,28.901572112286285,55.0,28.0,38.855599999999995,1.9642857142857142,15.0,14.0,13.473600000000001,1.0714285714285714,Delhivery,DLV-WAI-04327,2018-09-22,2018-09-22,2018-09-23 00:09:23,2018-09-22,On Time,0,0.0,Grocery,SELLER-047,Bagnan_Harop_D,West Bengal,2550.86,169.8,Road,Delhivery,IND712310AAE_IND711303AAA,IND712310AAE,Mini Truck,5000,2477.2,58.62,3,1.467,0.917,27.0,96.43,-25.62,50.91,1,0,0,Medium,Clear,85.72,23.18,81.06,5.87,5.626,501.07,44.01,925.75,267.02,15.077,0.4565,15.077,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-30 18:54:52.200512,thanos::sroute:42a015a2-fd46-490b-aca0-4cc8ba7e3d4f,Carting,trip-153833369220023483,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND121002AAB,Faridabad_Mthurard_L (Haryana),2018-09-30 18:54:52.200512,2018-10-01 00:04:59.118332,310.0,True,36,2018-09-30 22:38:31,36.933842516680535,80.0,54.0,55.6755,1.4814814814814814,29.0,8.0,9.526399999999999,3.625,Delhivery,DLV-WAI-04328,2018-09-30,2018-09-30,2018-09-30 20:48:52,2018-09-30,On Time,0,0.0,Sports & Fitness,SELLER-121,Faridabad_Mthurard_L,Haryana,5764.56,247.18,Road,Delhivery,IND000000ACB_IND121002AAB,IND000000ACB,LCV,2500,575.8,35,3,1.9,1.333,26.0,48.15,-33.66,67.5,1,0,0,Medium,Clear,84.22,9.48,232.26,7.5,6.31,557.49,58.52,1114.67,277.75,16.911,0.35733,16.911,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-02 22:04:14.211186,thanos::sroute:105d3425-e2d7-4f05-ad0c-157dc9410864,FTL,trip-153851785421092561,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-02 22:04:14.211186,2018-10-05 02:35:30.584134,3151.0,True,1188,2018-10-03 17:32:15,1188.6414055381006,1895.0,1142.0,1572.5358999999999,1.659369527145359,23.0,13.0,19.5108,1.7692307692307692,Delhivery,DLV-WAI-04329,2018-10-02,2018-10-02,2018-10-03 18:06:14,2018-10-04,Delayed,1,693.0,Apparel,SELLER-106,Gurgaon_Bilaspur_HB,Haryana,1647.49,3289.12,Road,Delhivery,IND562132AAA_IND000000ACB,IND562132AAA,Heavy Truck,20000,7426.0,37.99,37,20.033,31.583,753.0,65.94,-24.41,60.26,0,0,1,High,Cloudy,85.04,123.41,1259.39,3.5,381.902,35871.01,1193.54,41110.06,1182.47,1023.496,0.76571,1023.496,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-10-02 01:10:51.082065,thanos::sroute:fd3f8f99-87fc-4613-8abc-fb48199a37ac,Carting,trip-153844265108183641,IND585307AAB,Chincholi_Mainroad_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-10-02 05:53:17.141359,2018-10-02 12:59:20.145348,426.0,True,18,2018-10-02 12:17:32,18.018680344812033,29.0,20.0,21.9203,1.45,8.0,7.0,8.4918,1.1428571428571428,Delhivery,DLV-WAI-04330,2018-10-02,2018-10-02,2018-10-02 07:13:17,2018-10-02,On Time,0,0.0,Home & Kitchen,SELLER-038,Gulbarga_Nehrugnj_I,Karnataka,12603.02,125.66,Road,Delhivery,IND585307AAB_IND585104AAA,IND585307AAB,LCV,2500,543.3,35,2,1.333,0.483,9.0,45.0,-17.8,68.97,0,0,1,Medium,Cloudy,85.35,9.77,401.91,7.5,2.484,218.73,27.04,685.04,345.94,6.658,0.35733,6.658,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-24 18:26:09.134399,thanos::sroute:5605e0be-1b8c-4ba5-b267-44ca6fc818df,Carting,trip-153781356913406138,IND680712AAA,Irinjlkuda_Greens_D (Kerala),IND683511AAA,Aluva_Peedika_H (Kerala),2018-09-25 02:56:45.174681,2018-09-25 04:25:52.271235,89.0,False,29,2018-09-25 03:11:32,29.823107360296138,63.0,38.0,41.283699999999996,1.6578947368421053,3.0,4.0,3.0109,0.75,Delhivery,DLV-WAI-04331,2018-09-24,2018-09-25,2018-09-25 04:34:45,2018-09-25,On Time,0,0.0,Beauty & Personal Care,SELLER-021,Aluva_Peedika_H,Kerala,2881.65,146.83,Road,Delhivery,IND680712AAA_IND683511AAA,IND680712AAA,LCV,2500,1641.4,75.51,3,1.633,1.05,25.0,65.79,-27.76,60.32,0,0,0,Medium,Rain,78.48,5.41,33.7,7.02,4.998,470.45,46.16,962.69,253.84,13.393,0.38167,13.393,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-14 04:29:59.547681,thanos::sroute:824ae884-8323-4beb-b955-27c6772f0139,FTL,trip-153689939954743811,IND854326AAB,Purnia_Central_H_2 (Bihar),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-15 17:06:50.389629,2018-09-17 06:51:56.023449,2265.0,True,792,2018-09-16 05:39:19,792.5294359388931,1511.0,662.0,887.0332,2.282477341389728,30.0,27.0,38.4904,1.1111111111111112,Delhivery,DLV-WAI-04332,2018-09-14,2018-09-15,2018-09-16 05:08:50,2018-09-16,Delayed,1,789.0,Apparel,SELLER-026,Gurgaon_Bilaspur_HB,Haryana,960.76,2632.05,Road,Delhivery,IND854326AAB_IND000000ACB,IND854326AAB,Heavy Truck,20000,5085.4,35,20,12.033,25.183,849.0,128.25,-10.65,43.81,1,0,0,High,Clear,61.55,141.16,754.7,3.5,226.437,21569.47,1144.38,25811.27,2065.19,606.851,0.76571,606.851,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-15 01:21:09.278502,thanos::sroute:2a713f58-e06f-4251-a6f0-f37437327e34,FTL,trip-153697446927824712,IND508001AAA,Nalgonda_HydRoad_DC (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-16 01:52:18.301800,2018-09-16 05:29:08.216784,216.0,True,22,2018-09-16 04:11:23,24.83712572134626,34.0,21.0,30.4254,1.619047619047619,34.0,21.0,30.4254,1.619047619047619,Delhivery,DLV-WAI-04333,2018-09-15,2018-09-16,2018-09-16 03:13:18,2018-09-16,On Time,0,0.0,Toys,SELLER-139,Hyderabad_Shamshbd_H,Telangana,3547.44,223.41,Road,Delhivery,IND508001AAA_IND501359AAE,IND508001AAA,Heavy Truck,20000,11631.2,60.7,1,1.35,0.567,13.0,61.9,-18.37,61.76,1,0,0,Medium,Rain,72.6,18.45,188.04,3.41,7.592,720.24,25.36,1100.95,241.43,20.347,0.78675,20.347,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-20 20:39:56.250375,thanos::sroute:ca36a894-c251-4fed-b41b-788dc59f47f2,FTL,trip-153747599624999785,IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh),IND134102AAA,Kalka_Pinjore_DC (Haryana),2018-09-21 06:10:27.932692,2018-09-21 08:49:33.899631,159.0,False,19,2018-09-21 06:38:18,19.23303897194632,125.0,33.0,43.2473,3.787878787878788,125.0,33.0,43.2473,3.787878787878788,Delhivery,DLV-WAI-04334,2018-09-20,2018-09-21,2018-09-21 07:43:27,2018-09-21,Delayed,1,32.0,Automotive,SELLER-106,Kalka_Pinjore_DC,Haryana,3630.85,248.52,Road,Delhivery,IND173212AAA_IND134102AAA,IND173212AAA,Truck,12000,9082.5,71.93,2,1.55,2.083,92.0,278.79,-55.53,26.4,0,0,0,Low,Clear,72.27,21.52,35.44,4.25,8.643,811.55,29.19,1175.65,454.66,23.163,0.6301,23.163,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-19 17:54:07.297905,thanos::sroute:2c33e360-7e52-4d2c-a9db-fe24996829c7,FTL,trip-153737964729744558,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-19 17:54:07.297905,2018-09-21 23:45:55.798652,3231.0,True,638,2018-09-20 20:33:56,639.3565647722459,1387.0,591.0,800.4261,2.3468697123519457,77.0,30.0,42.9542,2.566666666666667,Delhivery,DLV-WAI-04335,2018-09-19,2018-09-19,2018-09-20 04:45:07,2018-09-20,Delayed,1,736.0,Sports & Fitness,SELLER-043,Hyderabad_Shamshbd_H,Telangana,779.25,1443.51,Road,Delhivery,IND000000ACB_IND501359AAE,IND000000ACB,Heavy Truck,20000,15181.8,83.2,11,10.85,23.117,796.0,134.69,-20.12,42.61,0,0,0,Medium,Cloudy,83.68,131.31,1846.47,3.21,211.984,19671.05,736.56,24086.5,1291.87,568.116,0.83502,568.116,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-24 04:50:18.034264,thanos::sroute:e40392e5-5721-4d1e-8c96-08a860ee35a4,Carting,trip-153776461803401548,IND380021AAA,AMD_Rakhial (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-24 07:38:52.517728,2018-09-24 11:32:20.348543,233.0,True,9,2018-09-24 11:09:57,9.828371051367183,19.0,10.0,12.8439,1.9,19.0,10.0,12.8439,1.9,Delhivery,DLV-WAI-04336,2018-09-24,2018-09-24,2018-09-24 08:48:52,2018-09-24,On Time,0,0.0,Apparel,SELLER-050,Ahmedabad_East_H_1,Gujarat,3148.81,116.78,Road,Delhivery,IND380021AAA_IND382430AAB,IND380021AAA,Mini Truck,5000,3862.8,80.19,2,1.167,0.317,9.0,90.0,-23.48,52.63,0,0,0,Medium,Cloudy,82.64,8.75,219.11,5.55,1.968,187.95,7.75,589.96,232.1,5.274,0.48312,5.274,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
test,2018-09-28 04:08:12.604506,thanos::sroute:a78a08b2-ba1f-4d5a-837c-096fee6cfe2b,Carting,trip-153810769260425798,IND450331AAA,Burhanpur_StRoad_D (Madhya Pradesh),IND452001AAC,Jalgaon_DC (Maharashtra),2018-09-28 07:58:13.165268,2018-09-28 10:44:52.199956,166.0,True,45,2018-09-28 09:07:54,45.45122409244586,88.0,46.0,54.1045,1.9130434782608696,14.0,8.0,9.4058,1.75,Delhivery,DLV-WAI-04337,2018-09-28,2018-09-28,2018-09-28 09:44:13,2018-09-28,On Time,0,0.0,Apparel,SELLER-138,Jalgaon_DC,Maharashtra,3972.03,165.02,Road,Delhivery,IND450331AAA_IND452001AAC,IND450331AAA,Mini Truck,5000,2535.6,51.27,3,1.767,1.467,42.0,91.3,-15.99,52.27,0,0,0,Medium,Cloudy,76.1,12.27,80.2,5.98,7.689,719.96,32.79,1250.83,295.56,20.607,0.44809,20.607,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
training,2018-09-17 00:27:06.145127,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153714402614476210,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),2018-09-17 00:27:06.145127,2018-09-17 10:52:42.185527,625.0,True,242,2018-09-17 05:27:22,244.86460675908828,311.0,199.0,278.7597,1.5628140703517588,25.0,17.0,24.077900000000003,1.4705882352941178,Delhivery,DLV-WAI-04338,2018-09-17,2018-09-17,2018-09-17 04:46:06,2018-09-17,Delayed,1,52.0,Other,SELLER-108,Anantapur_KamaStrt_I,Andhra Pradesh,1743.49,655.65,Road,Delhivery,IND501359AAE_IND515004AAA,IND501359AAE,Truck,12000,7793.5,61.81,6,4.317,5.183,112.0,56.28,-12.16,63.99,0,0,0,Medium,Rain,77.58,27.24,317.66,4.37,56.07,5185.75,233.75,6772.11,425.51,150.268,0.61368,150.268,Original 24 fields: public Delhivery dataset; added fields: synthetic/derived enrichment; service SLA = OSRM time + 60 min; cost/fuel/CO2 fields are assumption-based estimates
